postUrl,postId,comments
https://x.com/inquirerdotnet/status/1965614872080572569,1965614872080572569,Nakakahiya kayo!!
https://x.com/inquirerdotnet/status/1965614872080572569,1965614872080572569,pretty sure even local Filipinos is grateful for this.
https://x.com/inquirerdotnet/status/1965614872080572569,1965614872080572569,If this true then its a good decision by S. korean gov’t.
https://x.com/inquirerdotnet/status/1965614872080572569,1965614872080572569,"The suspension of this loan could be a significant blow to the Philippine government's credibility. Besides losing vital funds for infrastructure projects, the country's reputation with international investors and partners will be tarnished. This incident may hinder other foreign investments in the future.
​This should serve as a harsh wake-up call for the Philippines to take concrete steps in combating corruption."
https://x.com/inquirerdotnet/status/1965614872080572569,1965614872080572569,Kawawa ang economy ng pilipinas
https://x.com/inquirerdotnet/status/1965614872080572569,1965614872080572569,"Here’s the link. Got the news from post of  
It was a post but in Korean and with English translation on Facebook."
https://x.com/inquirerdotnet/status/1965614872080572569,1965614872080572569,Filipinos are trustworthy people why halt it?
https://x.com/inquirerdotnet/status/1965614872080572569,1965614872080572569,Nice move Korea.
https://x.com/inquirerdotnet/status/1965614872080572569,1965614872080572569,Nakakahiya.
https://x.com/inquirerdotnet/status/1965614872080572569,1965614872080572569,Madameng investor ang lalayo satin dahil sa mga nangyayari ngayon
https://x.com/inquirerdotnet/status/1965614872080572569,1965614872080572569,grabe. the embarrassment.
https://x.com/inquirerdotnet/status/1965614872080572569,1965614872080572569,"This is just fair move!
Kung hindi hihigpitan ng presidente ang pagpapalakad eh mamimihasa lang tong mga nasa ibaba nya. I hope hindi na magdomino effect to kasi in the end yung mga ordinaryong tao parin ang kawawa!
I hope maibalik natin ang confidence ng mga kapitbahay nating bansa saating bansa ASAP."
https://x.com/inquirerdotnet/status/1965614872080572569,1965614872080572569,"Maraming Salamat SK President Lee for halting the P28.7B loan to Pinas as
“Potential for Corruption”.
More money for government officials to share but more DEBTS for the Future Generations to pay.
An Observation. Cheers!"
https://x.com/inquirerdotnet/status/1965614872080572569,1965614872080572569,The Department of Finance denies having a P28.7 billion loan. Hmmm… I think someone tries to loan from SK without the knowledge of the DOF.
https://x.com/inquirerdotnet/status/1965614872080572569,1965614872080572569,ay tama po iyan. susunugin po muna namin mga buwaya dito
https://x.com/inquirerdotnet/status/1965614872080572569,1965614872080572569,better to do same doing like JICA have own equipment's and manpower to avoid corrupt political engineers from DPWH ..
https://x.com/inquirerdotnet/status/1965614872080572569,1965614872080572569,"this is a sad news, hopefully soon when the PH is ready"
https://x.com/inquirerdotnet/status/1965614872080572569,1965614872080572569,good
https://x.com/inquirerdotnet/status/1967426969449947395,1967426969449947395,BBM REDEMPTION ARC is not on my 2025 bingo card
https://x.com/inquirerdotnet/status/1967426969449947395,1967426969449947395,Deserve ng budolerong madrama na ito middle pinger
https://x.com/inquirerdotnet/status/1967426969449947395,1967426969449947395,Better you said that than being silent to the issue.
https://x.com/inquirerdotnet/status/1967426969449947395,1967426969449947395,As if he’s just some dude who isn’t in control of the corruption
https://x.com/inquirerdotnet/status/1967426969449947395,1967426969449947395,Nakahithit na naman?
https://x.com/inquirerdotnet/status/1967426969449947395,1967426969449947395,"Be the PRESIDENT! 
Mas madami kang kayang gawin to stop corruption. 
Kaya nag rarally kasi walang kayang gawin kundi magpahayag."
