comment_id,username,text,created_at_utc,like_count
18081057656477047,the_son_of_ben,"I'm no engineer nor do I condone the corruption but I'm pretty sure these are weep holes to prevent water build up behind the concrete (dry side). Without this it, would lead to the structures failure. If you think about it, why would a pipe go from one side to the other? It would defeat the purpose of keeping the water contained in the first place. In short, these free standing pipes serve a purpose. The execution and quality is another topic but these politicians should do a bit of research before critising but I expect these journalists to do some fact checking too. It's a bit poor in all honesty!",2025-09-17 07:34:38+00:00,0
18126094609482859,zessadelostsaint,Grabe na talaga to,2025-09-17 07:31:33+00:00,0
18061694606588525,whoaazi,grabe na,2025-09-17 07:22:02+00:00,0
18078123320058237,poqalakalakatalaga,Hahaha sige nga ipakulong nyo at dapat pati politiko ha,2025-09-17 07:20:32+00:00,0
18077459852076582,saring_,bagaag nawng ah,2025-09-17 07:19:08+00:00,0
18105018595581906,8bitnpc,Pambile ng kotse na may payong.,2025-09-17 07:07:51+00:00,0
17948184090019322,karicalamari,Thats craaaaazy,2025-09-17 07:07:14+00:00,0
17874420417419794,barkmission,not even substandard. absolutely useless,2025-09-17 06:33:11+00:00,0
18111819586539280,jedi_ary,Basin  Kutob ra sa inspeksyon ha pero walay ma preso na dakong tae ay tao diay.,2025-09-17 06:32:39+00:00,0
17987598758850263,aryentarg,"""Officials could not provide other details"" Lokohan na naman. Sino ba pinoprotektahan nyo?",2025-09-17 06:02:38+00:00,0
18531567688005232,ginnyguz,Public execution is what they deserve,2025-09-17 05:51:22+00:00,0
18053515712229974,jon_jahre.m3,Para kayong mga ulul dyan alam nyo naman kung sino mastermind pa imbestiga imbestiga Pa kayo,2025-09-17 05:35:17+00:00,0
17848200906534743,taratyron,GISING MGA PILIPINO!!!!! Pagdating kasi ng eleksyon ang dali niyo makalimot pag may matananggap ka 1k or more😂😂😂,2025-09-17 05:23:52+00:00,0
17967205109951258,gangadalem,😢😢😢😢😢,2025-09-17 04:48:12+00:00,0
18090918742745415,tanitzoabel,Mapapamura ka sa mga taga DPWH at sa mga contractor grrrrr,2025-09-17 04:45:51+00:00,0
18040383764429447,chafadul,May props pa talaga. Intensyong mangloko talaga ng mga kurap. Panagutin! Ikulong ang lahat ng napangalanan na!!,2025-09-17 04:41:42+00:00,0
17970161339943647,miguel_uy,Sinong mga naka pirma sa kontrata? Dapat sila managot.,2025-09-17 04:37:56+00:00,0
18528946072026468,kladeezia,Grabe yung gaguhan kahit si satanas mahihiya,2025-09-17 04:22:58+00:00,0
18104440141575947,lreyes777,"Harap harapan na tayo ginagago, p***ng ng ina nyong lahat.",2025-09-17 04:11:26+00:00,0
17956059228004887,carlaezequiel,Grabe,2025-09-17 04:07:30+00:00,0
18411420493113246,pkpcola,Pray for the Filipino people...fight.  The corruption is beyond comprehension and systematic,2025-09-17 03:41:17+00:00,0
17924988012134942,greenity7,Hndi paba ebedensya yan para mapkulong ang contractor? Harap harapan nanamn na gaguhan?,2025-09-17 03:19:16+00:00,0
17922339441139375,aclo.zz,-_-,2025-09-17 03:12:29+00:00,0
18018373547779148,mugnimayo,😂😂😂,2025-09-17 03:00:56+00:00,0
17919373755156877,mergeronimo,We all know the shortcuts & shortchanging!!Time to punish all involved!!😡😡,2025-09-17 02:57:36+00:00,0
18081271054757873,bealedesma,Jail,2025-09-17 02:37:29+00:00,0
18076295831474704,bealedesma,Whoa that’s evil,2025-09-17 02:36:30+00:00,0
17915690031184860,lexipulhin,😢😢😢,2025-09-17 02:32:26+00:00,0
18131931931458247,carasal,So gross 🤮🤮🤮,2025-09-17 02:12:52+00:00,0
18077250956293555,chiuleny8888,"So so sub standard like the pouring of cement, column grid were cheaply installed.😡😡",2025-09-17 01:58:10+00:00,0
18417806584109076,purplerainboww,Hulihin na yang mga mandarambong! Puro kayo balita at pag iimbistiga. Nag imbistiga na ang Dyos at puro palpak ang flood control nyo!,2025-09-17 01:57:10+00:00,0
18083882728909240,enrile_eugene,😮😮😮,2025-09-17 01:52:42+00:00,0
17886184503360039,filipinamimi,😡,2025-09-17 01:45:33+00:00,0
18056496551177880,jollmetal_alchemist,WTF.  People die in floods.,2025-09-17 01:35:38+00:00,0
18070868807149301,stillthatgirlzoe,Grabe kayoooooo!!!,2025-09-17 01:29:48+00:00,0
18067240033997595,liag17,Kakapal ng mukha talaga ng mga garapal na magnanakaw na mga ito!,2025-09-17 01:22:06+00:00,0
17908304709092045,chadhawaiian1,🤬🤬🤬,2025-09-17 01:15:54+00:00,0
18126409015474049,__9mkix,si herbert bautista nakulong sa ginawa nya tapos eto harapan na mga pruweba pero wala parin nakukulong 😂😂😂,2025-09-17 01:03:33+00:00,0
17854260963535739,tommeneses,FIND THE CULPRITS AND MAKE THEM PAY WITH ASSET FORTEITURE AND PRISON TIME!,2025-09-17 01:02:56+00:00,0
18024826502722226,mdlgdo,Substandard? 😂 tang ina nyu di na substandard yan,2025-09-17 00:50:55+00:00,0
18529231864053656,jemcoqui,🔥🔥🔥🔥,2025-09-17 00:49:30+00:00,0
18067490621211684,dworldwelive,These people no shame at all! They are the worst of the worst human being.,2025-09-17 00:33:38+00:00,0
18155520346386956,lizdan14,OMG 😭😭😭,2025-09-17 00:24:01+00:00,0
17906965467247253,im.yan19,Pag wala talagang makukulong tanginang gobyerno talaga to,2025-09-17 00:12:10+00:00,0
18090305188817742,dm8yb0nd,daanan po yan ng moisture ng lupa pero tinipid talaga sa bakal hahaha,2025-09-17 00:11:55+00:00,0
18135578563436048,santamonicachai,Grabe!!! Corrupt to the max!,2025-09-17 00:10:26+00:00,0
18063540983604523,donwisho,Still no one has been convicted 🤨,2025-09-17 00:01:49+00:00,0
18095981032637124,jeffbarrass,"They stole, they allowed people to die, there should be no discussion, only jail",2025-09-17 00:01:27+00:00,0
18042070226681064,mnlmrsinister,Mas.magaling talaga si foreman kaysa kay engineer pag mga anomalya,2025-09-16 23:56:05+00:00,0
17909190513216301,annfathomable,Pano yung sa philhealth? Yung sa iba na tinaasan niyp pa lalo ng contribution sino nanagot doon? Pinaresign or ano? Ano ba,2025-09-16 23:44:53+00:00,0
17923963320134467,jenuy722,"Grabe yung greed!! Dapat ibaba ang tax na kinakaltas, di naman maayos yung paggamit ng funds😢 pinopondohan lang natin mha luho nila!!!!",2025-09-16 23:39:48+00:00,0
18102186358609876,clyder_358,Napakaput@^~$$\,2025-09-16 23:15:05+00:00,0
18056023364392939,anna_bau616,What about Mark Villar?,2025-09-15 16:01:34+00:00,0
17977034186872828,tutsaseron,Galing. Wala pa ring banggitan sa mga #Villar,2025-09-15 23:35:21+00:00,0
17991173903696835,penapeterjames,😢,2025-09-15 15:26:25+00:00,0
17867987835372017,felinejourneys,Grabe. Talamak! Walang kahihiyan!,2025-09-17 00:24:04+00:00,0
18001316078703740,becbec_dumelod,Grabe!!!!!,2025-09-15 22:51:48+00:00,0
17875453758411717,cloudy_cooper,😩😩😩🤦‍♀️,2025-09-15 16:33:06+00:00,0
18074599217086127,abe_ka_14ever,Dismissed? How about putting them to prison? Unfair naman kung hindi sila makukulong at kukunin ang mga ari arian nila! 🔥🔥🔥,2025-09-15 21:13:54+00:00,0
17987083190716968,ride.junkie,Harap harapan na! GGRABE!!!,2025-09-15 23:00:30+00:00,0
18065643002209311,ydnanny,"Grabe n to,tama nga po c Sen.Lacson dpat po d2 panagutin din at makulong..",2025-09-16 22:54:14+00:00,0
18041245847405478,ira.corner2024,"Bakit hindi i penalize for their actions? Pag private employee to, sibak ka na, may case pa.",2025-09-16 02:30:39+00:00,0
18082877755931249,nanz_ontherocks,La son is right,2025-09-15 20:11:18+00:00,0
18110767993481715,mrk.lji,😡😡😡,2025-09-15 16:20:37+00:00,0
18110529367550746,eypi_angeles,Kaya pala petiks-petiks sya nung sya pa yung sec.. hindi natin nakita sa kanya yung gigil at galit tulad kay sec vince,2025-09-15 23:58:08+00:00,0
18071931008163259,coritoparedes,Sama nyo si MARK VILLAR during Duterte Admin .,2025-09-16 04:49:30+00:00,0
18093504103669809,dinoguan126,dismissal lang? di nakulong?!,2025-09-15 20:02:25+00:00,0
17872068012425736,jangoinocencio,ikulong Sec.bonoan and his co owner of MBB..sindicate tge govt..2.5billions,2025-09-17 14:01:03+00:00,0
18536992399001999,danmags1958,Firing squad for them is meritorious.,2025-09-17 01:37:01+00:00,0
18287833624272443,marioreyes9491,"THAT'S WHAT WE ARE TALKING ABOUT, LEADER OF PLUNDERERS, AND MARK VILLAR, HE MIGHT BE THE BIGGEST PLUNDERER, IT RUNS IN THE FAMIKY. 😢😢😢😢😢",2025-09-17 01:28:29+00:00,0
18038415200473468,ai_ron,"kasuhan na mga yan, may proof of securing the contract then no project exist or in assessment not worth the cost…enough basis to file charges to everyone involved may conflict of interest sa politician",2025-09-16 23:16:53+00:00,0
18068296676465929,idannlouis,Shameful disgusting appalling. All corrupt.,2025-09-16 23:08:30+00:00,0
18086689603883347,emillierolly,sana ma ibestigahan agad😢😢😢,2025-09-16 20:54:17+00:00,0
18317221525242867,jpg525,Tell me walang influence si Bonoan para ma-award ang projects sa mga kasosyo ng anak nya sa negosyo. Kaya yang divestment hindi lang dapat sa public officials. Dapat pati families nila walang negosyo na kaylangang protektahan at palakihin.,2025-09-16 05:26:28+00:00,0
18074974609870172,missrexygo,These demonyos should be jailed and have their assets frozen and given back to the public.,2025-09-16 05:23:35+00:00,0
17991148244702260,riveragronsky,Kaya protektado kasi tiba tiba,2025-09-16 05:18:09+00:00,0
18525420688063620,laarnimyaw,Aaaaand the plot thickensssss,2025-09-16 04:37:47+00:00,0
18080665211502294,chikitita71,"Pano yan? Cayetano mentioned wala da wala batas na dapat isauli yung nakaw na pera by the accused. Kaya naman pala ang tatapang nilang magnakaw through the years. Mag assign/deploy lang sila ng pawn/bagman, mission accomplished na! Hence, colateral damage na lang tayo? Saan papunta ito? Di sapat ang imprisonment!!!
Di ba na palaya nga ang plunderers? Nakaka pagod nang umasa!!!😢 😢😢",2025-09-16 02:08:16+00:00,0
18083937682820094,javierkarl700,Walang nag retire sa DPWH na hindi milyonaryo...baka nga bilyonaryo pa,2025-09-15 23:50:56+00:00,0
18088016182836059,mariswa,Ang tindi,2025-09-15 22:33:44+00:00,0
18326981974230109,yenguccia,"Senators and congressmen, governors and mayors meron din mga yan",2025-09-15 22:12:28+00:00,0
18528068161057263,benjieboncales,mamatay nalang nag nakaw pa,2025-09-15 21:59:10+00:00,0
18173872141345514,gynelsnapshots,They should rot in jail! This how you study and steal hard people money huh!,2025-09-15 21:50:22+00:00,0
18142139419422870,emil6847,dami magnanakaw tlga 😢😢,2025-09-15 16:53:49+00:00,0
17946150750043888,kathbicaldo,"Who's who .. reveals who walks free.. isn’t just about corruption — it’s about the network that Protects it.A strategic cover up to a corrupt systems for the political survival. 
#TruthWithAccountability 
#DiscerningVoicesMatter",2025-09-15 16:53:18+00:00,0
18071067505921743,no_habla_catfish,Haaay. Sana meron talaga ma.... ifykyk.. kahit isa lang. Haha. Sure kalahti jan titigil.,2025-09-15 16:29:16+00:00,0
18096742399576829,littlerock2873,Grabe ex- DPWH SECRETARY NANGUNGUNA sa pagnanakaw ng tax payers money !!! Go to jail kasama mga anak nyo !,2025-09-15 15:47:03+00:00,0
17882240838262776,koooooooooookksssss,🤡🤮🤬 #MgaGAHAMAN,2025-09-15 15:36:39+00:00,0
